Time,Inputshaft_rpm,Propeller_torque,InputShaft_torque,ShipSpeed
7.05000000000069,74.4653766200092,42867.0705000207,16935.1361799937,5
7.05100000000069,74.4787239200105,42897.0559000232,16926.0519099936,5
7.05200000000069,74.4939295200117,42930.6628000256,16916.8383699936,5
7.05300000000069,74.5109051800128,42967.7714000279,16907.5704899936,5
7.05400000000069,74.5295294300139,43008.2238000301,16898.3324299937,5
7.05500000000069,74.5496489700148,43051.8605000322,16889.2052399938,5
7.05600000000069,74.5710826000156,43098.5218000342,16880.255609994,5
7.05700000000069,74.5936268200162,43148.015100036,16871.5326099942,5
7.05800000000069,74.6170613800167,43200.1002000376,16863.0722399943,5
7.05900000000069,74.641154150017,43254.5135000391,16854.9032999946,5
7.06000000000069,74.6656653400171,43310.9895000404,16847.0481199948,5
7.06100000000069,74.6903521800171,43369.2522000414,16839.517839995,5
7.06200000000069,74.7149744600168,43429.0001000422,16832.3074599952,5
7.06300000000069,74.7393003900165,43489.9085000428,16825.3958399954,5
7.06400000000069,74.763111780016,43551.6407000432,16818.7513299955,5
7.06500000000069,74.7862078900154,43613.8565000433,16812.3389399957,5
7.06600000000069,74.8084078300147,43676.2138000432,16806.1245999958,5
7.06700000000069,74.8295523900139,43738.3592000428,16800.0753799959,5
7.0680000000007,74.849505670013,43799.9152000421,16794.157949996,5
7.0690000000007,74.868156540012,43860.4902000412,16788.338359996,5
7.0700000000007,74.885419580011,43919.70870004,16782.584289996,5
7.0710000000007,74.90123518001,43977.2231000386,16776.869129996,5
7.0720000000007,74.9155684700089,44032.6903000369,16771.176099996,5
7.0730000000007,74.9284073500079,44085.754100035,16765.5011899961,5
7.0740000000007,74.9397599400069,44136.0618000329,16759.8536799961,5
7.0750000000007,74.9496519900059,44183.2882000306,16754.2538299961,5
7.0760000000007,74.958124680005,44227.1370000281,16748.7282199962,5
7.0770000000007,74.9652331400041,44267.3305000253,16743.3049299963,5
7.0780000000007,74.9710455400032,44303.6155000225,16738.0109699964,5
7.0790000000007,74.9756420400024,44335.7770000195,16732.8733299965,5
7.0800000000007,74.9791133300017,44363.6435000164,16727.9222299967,5
7.0810000000007,74.9815584700011,44387.0853000132,16723.1935399969,5
7.0820000000007,74.9830823900005,44406.01310001,16718.7281799971,5
7.0830000000007,74.98379393,44420.3750000068,16714.5685599973,5
7.0840000000007,74.9838042499996,44430.1601000037,16710.7549399976,5
7.0850000000007,74.9832258599993,44435.4169000006,16707.3244199979,5
7.0860000000007,74.982171429999,44436.2649999976,16704.3127399982,5
7.0870000000007,74.9807522599988,44432.8787999948,16701.7571399986,5
7.0880000000007,74.9790762999987,44425.4641999921,16699.6975299989,5
7.0890000000007,74.9772464099987,44414.2667999897,16698.1749099993,5
7.0900000000007,74.9753589799987,44399.5957999875,16697.2286299998,5
7.0910000000007,74.9735030799988,44381.8241999856,16696.8946400002,5
7.0920000000007,74.9717598699989,44361.363799984,16697.2057400007,5
7.0930000000007,74.9702019799991,44338.6511999828,16698.1927600012,5
7.0940000000007,74.9688928199993,44314.1486999818,16699.8844100017,5
7.0950000000007,74.9678864199995,44288.3443999813,16702.3046500022,5
7.0960000000007,74.9672278399998,44261.7480999811,16705.4682600028,5
7.0970000000007,74.9669546700001,44234.8874999813,16709.3767400033,5
7.09800000000071,74.9670990100004,44208.2974999818,16714.0161800038,5
7.09900000000071,74.9676897100008,44182.5003999827,16719.3577000042,5
7.10000000000071,74.9687544600011,44157.997999984,16725.3595400047,5
7.10100000000071,74.9703213600015,44135.2756999855,16731.9696100051,5
7.10200000000071,74.9724201200019,44114.7978999874,16739.1276000054,5
7.10300000000071,74.9750828800023,44096.9886999896,16746.7658500057,5
7.10400000000071,74.9783450600028,44082.225299992,16754.8094700059,5
7.10500000000071,74.9822460100032,44070.8470999946,16763.1765400061,5
7.10600000000071,74.9868295600038,44063.1550999973,16771.7795000062,5
7.10700000000071,74.9921440100043,44059.3917000002,16780.5288500062,5
7.10800000000071,74.9982413800049,44059.7273000032,16789.3382500062,5
7.10900000000071,75.0051755900055,44064.2675000062,16798.1296000062,5
7.11000000000071,75.0130000000062,44073.0590000092,16806.8358800061,5
7.11100000000071,75.0217647400069,44086.0861000122,16815.4015200059,5
7.11200000000071,75.0315141500077,44103.2716000151,16823.7815400058,5
7.11300000000071,75.0422844100084,44124.4820000178,16831.9410900056,5
7.11400000000071,75.0541014000091,44149.5235000203,16839.8563200054,5
7.11500000000071,75.0669784200099,44178.1365000226,16847.5154100053,5
7.11600000000071,75.0809141400107,44210.0056000247,16854.9181800051,5
7.11700000000071,75.0958909500114,44244.7747000265,16862.0737000049,5
7.11800000000071,75.1118741500121,44282.047600028,16868.9969200048,5
7.11900000000071,75.1288117800127,44321.3883000292,16875.7062800046,5
7.12000000000071,75.1466349900133,44362.33460003,16882.2233700045,5
7.12100000000071,75.1652585500138,44404.4117000304,16888.5738900044,5
7.12200000000071,75.1845813600142,44447.1280000306,16894.7884000044,5
7.12300000000071,75.2044871900145,44489.9751000303,16900.9013000043,5
7.12400000000071,75.2248459100148,44532.4460000297,16906.9483200043,5
7.12500000000071,75.2455153700149,44574.0536000288,16912.9638400043,5
7.12600000000071,75.2663437000149,44614.3289000275,16918.9796400043,5
7.12700000000071,75.2871717800148,44652.8186000259,16925.0256000044,5
7.12800000000072,75.3078355300145,44689.0930000241,16931.1316400044,5
7.12900000000072,75.3281678500142,44722.755800022,16937.3294500045,5
7.13000000000072,75.3480003900137,44753.4460000196,16943.6529300046,5
7.13100000000072,75.3671653600131,44780.8438000171,16950.1370000048,5
7.13200000000072,75.3854976100124,44804.6809000144,16956.8153800049,5
7.13300000000072,75.4028370500116,44824.7387000115,16963.7182600051,5
7.13400000000072,75.4190314100107,44840.8356000086,16970.8704800053,5
7.13500000000072,75.4339389800097,44852.8286000056,16978.2905200055,5
7.13600000000072,75.4474314700086,44860.6280000026,16985.9899300057,5
7.13700000000072,75.4593967000074,44864.1998999995,16993.9725800059,5
7.13800000000072,75.4697412000062,44863.5560999966,17002.2336900061,5
7.13900000000072,75.478392760005,44858.7518999936,17010.7585900063,5
7.14000000000072,75.4853029300037,44849.8921999908,17019.5218900065,5
7.14100000000072,75.4904491200024,44837.1237999881,17028.4876300066,5
7.14200000000072,75.4938363500006,44820.6236999857,17037.6104700066,5
7.14300000000072,75.4946935499995,44800.7377999834,17046.8432500066,5
7.14400000000072,75.494000439999,44777.6816999812,17056.0547800066,5
7.14500000000072,75.4925618299979,44751.6022999792,17065.2391300066,5
7.14600000000072,75.489698099997,44722.8220999775,17074.3357300064,5
7.14700000000072,75.4855535499962,44691.6678999761,17083.2779600063,5
7.14800000000072,75.4802963199955,44658.4819999748,17092.0011900061,5
7.14900000000072,75.474115309995,44623.6304999739,17100.4460500059,5
7.15000000000072,75.4672163199947,44587.4974999733,17108.5616600056,5
7.15100000000072,75.4598175499945,44550.4758999729,17116.3079800053,5
7.15200000000072,75.4521447099944,44512.9594999728,17123.656630005,5
7.15300000000072,75.4444261299945,44475.339699973,17130.5896600047,5
7.15400000000072,75.4368883699948,44438.0111999735,17137.0961700044,5
7.15500000000072,75.4297526099953,44401.3753999743,17143.1675800041,5
7.15600000000072,75.4232319899959,44365.8233999753,17148.7937800037,5
7.15700000000072,75.4175294499966,44331.7140999766,17153.9628900034,5
7.15800000000073,75.4128352799975,44299.3813999781,17158.6664000031,5
7.15900000000073,75.4093236699984,44269.1583999798,17162.9069800028,5
7.16000000000073,75.4071483899995,44241.3785999818,17166.7029700025,5
7.16100000000073,75.4064388000006,44216.348699984,17170.0838900022,5
7.16200000000073,75.4072977600018,44194.3361999864,17173.0776600019,5
7.16300000000073,75.4098022400031,44175.5841999889,17175.6980600016,5
7.16400000000073,75.4140055900043,44160.3230999916,17177.9425600014,5
7.16500000000073,75.4199393100056,44148.7608999944,17179.8031600011,5
7.16600000000073,75.4276126100068,44141.0718999973,17181.2819200008,5
7.16700000000073,75.4370102100081,44137.3909000003,17182.3978800006,5
7.16800000000073,75.4480905600098,44137.8122000032,17183.1796500002,5
7.16900000000073,75.4615200200108,44142.2671000062,17183.49994,5
7.17000000000073,75.4763542300113,44150.8239000093,17183.5220299999,5
7.17100000000073,75.4918595900122,44163.6188000124,17183.3963699997,5
7.17200000000073,75.5086408400131,44180.5990000154,17182.9793599995,5
7.17300000000073,75.5265574600138,44201.6769000183,17182.2820699993,5
7.17400000000073,75.5454543200144,44226.7405000211,17181.3189999991,5
7.17500000000073,75.5651638900149,44255.6428000238,17180.1017699989,5
7.17600000000073,75.5855098200152,44288.1810000263,17178.6318699987,5
7.17700000000073,75.6063113400154,44324.0999000286,17176.8985799985,5
7.17800000000073,75.6273875800155,44363.1226000306,17174.8835999983,5
7.17900000000073,75.6485605800154,44404.9659000325,17172.5687799981,5
7.18000000000073,75.6696571600153,44449.3187000341,17169.9411299978,5
7.18100000000073,75.690510160015,44495.8214000354,17166.9923299976,5
7.18200000000073,75.7109602000146,44544.0760000363,17163.7142599973,5
7.18300000000073,75.7308580000141,44593.6696000371,17160.0947199971,5
7.18400000000073,75.7500671200135,44644.1835000374,17156.1162299968,5
7.18500000000073,75.7684663700128,44695.1922000375,17151.7581499965,5
7.18600000000073,75.7859514800121,44746.2609000372,17147.0008199962,5
7.18700000000073,75.8024356300113,44796.9431000366,17141.8304599959,5
7.18800000000074,75.8178489800105,44846.7831000357,17136.2435899956,5
7.18900000000074,75.8321373300096,44895.3335000344,17130.2497499953,5
7.19000000000074,75.8452603200088,44942.1677000329,17123.870629995,5
7.19100000000074,75.8571901200079,44986.8737000311,17117.1356599948,5
7.19200000000074,75.867910720007,45029.0498000289,17110.0766699946,5
7.19300000000074,75.8774178700061,45068.3251000266,17102.7257699944,5
7.19400000000074,75.8857187100052,45104.380400024,17095.1179099942,5
7.19500000000074,75.8928306800044,45136.9426000213,17087.2955799941,5
7.19600000000074,75.8987796400036,45165.7689000184,17079.310619994,5
7.19700000000074,75.9035981400024,45190.6546000154,17071.220499994,5
7.19800000000074,75.9068135700016,45211.5382000124,17063.094619994,5
7.19900000000074,75.9090347200013,45228.3179000093,17055.0182199941,5
7.20000000000074,75.9107725100006,45240.8791000062,17046.9783399941,5
7.20100000000074,75.9115722499999,45249.2602000032,17039.0350599942,5
7.20200000000074,75.9114935499993,45253.5423000002,17031.2352899944,5
7.20300000000074,75.9106000799988,45253.8519999974,17023.6241899945,5
7.20400000000074,75.9089592499983,45250.3740999948,17016.2420899947,5
7.20500000000074,75.9066423999978,45243.3597999924,17009.1215899949,5
7.20600000000074,75.9037251799975,45233.1127999903,17002.2872599952,5
7.20700000000074,75.9002876899971,45219.9687999884,16995.7586199954,5
7.20800000000074,75.8964138499969,45204.2967999868,16989.5537599957,5
7.20900000000074,75.8921903599967,45186.5144999856,16983.6903999959,5
7.21000000000074,75.8877058399965,45167.0788999847,16978.1827699962,5
7.21100000000074,75.8830507399965,45146.4580999842,16973.0359099964,5
7.21200000000074,75.8783180499965,45125.122899984,16968.2417799967,5
7.21300000000074,75.8736043199966,45103.5644999842,16963.7806899969,5
7.21400000000074,75.8690097999967,45082.2976999848,16959.6275799971,5
7.21500000000074,75.864637419997,45061.8370999857,16955.7590099973,5
7.21600000000074,75.8605908499973,45042.673199987,16952.1551599975,5
7.21700000000074,75.8569728799977,45025.2696999887,16948.7952199977,5
7.21800000000075,75.8538849099982,45010.0675999906,16945.6500999978,5
7.21900000000075,75.8514274499987,44997.4885999929,16942.6792499979,5
7.22000000000075,75.8497004699993,44987.9316999954,16939.8352099979,5
7.22100000000075,75.84880256,44981.7540999981,16937.072829998,5
7.22200000000075,75.8488286200008,44979.247200001,16934.355939998,5
7.22300000000075,75.8498671800016,44980.6365000041,16931.656389998,5
7.22400000000075,75.8519984400029,44986.1046000072,16928.9475399979,5
7.22500000000075,75.8559176900039,44995.6951000103,16926.1586399979,5
7.22600000000075,75.8611036700044,45009.5055000136,16923.2823399978,5
7.22700000000075,75.8669323000053,45027.6643000168,16920.3591499977,5
7.22800000000075,75.8740610600063,45050.11520002,16917.3387999977,5
7.22900000000075,75.8825115900073,45076.770200023,16914.2199899976,5
7.23000000000075,75.8922888100083,45107.5014000259,16911.0103499975,5
7.23100000000075,75.9033797500093,45142.1165000287,16907.7223999975,5
7.23200000000075,75.9157534400102,45180.3586000312,16904.3706999975,5
7.23300000000075,75.9293610800111,45221.9285000335,16900.9721699974,5
7.23400000000075,75.9441363100119,45266.4999000354,16897.5487599974,5
7.23500000000075,75.9599951400126,45313.7205000371,16894.1295899975,5
7.23600000000075,75.9768359700133,45363.2033000386,16890.7506199975,5
7.23700000000075,75.9945401100139,45414.5186000396,16887.4520299976,5
7.23800000000075,76.0129729700143,45467.2027000403,16884.2753299977,5
7.23900000000075,76.0319858100146,45520.7881000406,16881.2621899979,5
7.24000000000075,76.0514176900148,45574.8209000406,16878.4548999981,5
7.24100000000075,76.0710975000149,45628.8453000403,16875.8967499983,5
7.24200000000075,76.0908460700148,45682.3834000396,16873.6308899985,5
7.24300000000075,76.1104787600146,45734.9509000385,16871.6978599988,5
7.24400000000075,76.1298083800142,45786.0874000371,16870.1337299991,5
7.24500000000075,76.1486483600137,45835.3591000354,16868.9701899994,5
7.24600000000075,76.1668155700131,45882.3456000334,16868.2362299998,5
7.24700000000075,76.1841329400123,45926.6430000311,16867.9592300002,5
7.24800000000076,76.2004317900114,45967.8826000286,16868.1640200005,5
7.24900000000076,76.2155545200104,46005.7404000258,16868.8701500009,5
7.25000000000076,76.2293574100093,46039.9315000229,16870.0895400013,5
7.25100000000076,76.2417136000082,46070.2069000198,16871.8263000017,5
7.25200000000076,76.2525155600069,46096.3542000165,16874.0783000021,5
7.25300000000076,76.2616770300056,46118.2018000132,16876.8389900025,5
7.25400000000076,76.2691344600043,46135.6298000098,16880.0978500028,5
7.25500000000076,76.274848190003,46148.5762000064,16883.8394700032,5
7.25600000000076,76.2788034000017,46157.025400003,16888.0429100035,5
7.25700000000076,76.2810108600004,46160.9892999996,16892.6822100038,5
7.25800000000076,76.2815070299991,46160.5148999964,16897.7283600041,5
7.25900000000076,76.2803535299974,46155.7072999933,16903.1510900045,5
7.26000000000076,76.2769431499964,46146.8490999903,16909.0674900047,5
7.26100000000076,76.272220749996,46134.0921999874,16915.2626400048,5
7.26200000000076,76.2668792699951,46117.5188999847,16921.588520005,5
7.26300000000076,76.2603777499943,46097.3789999822,16928.1586500052,5
7.26400000000076,76.2528804099937,46073.9509999799,16934.9393200053,5
7.26500000000076,76.2445658699932,46047.5373999779,16941.8992100054,5
7.26600000000076,76.2356240599929,46018.4682999761,16949.0112100055,5
7.26700000000076,76.2262527299927,45987.1026999747,16956.2535500056,5
7.26800000000076,76.2166538199927,45953.8160999735,16963.6100000057,5
7.26900000000076,76.2070298299928,45918.9905999726,16971.0692600058,5
7.27000000000076,76.1975804799931,45883.023399972,16978.6233300058,5
7.27100000000076,76.1884998399935,45846.3318999718,16986.2647600059,5
7.27200000000076,76.1799741799941,45809.3382999719,16993.9828400059,5
7.27300000000076,76.1721805299947,45772.4534999722,17001.760450006,5
7.27400000000076,76.1652857799955,45736.0838999729,17009.574380006,5
7.27500000000076,76.1594452199964,45700.6399999739,17017.400940006,5
7.27600000000076,76.1548000299975,45666.5269999752,17025.224790006,5
7.27700000000076,76.1514736599985,45634.1276999768,17033.044720006,5
7.27800000000077,76.1495681499997,45603.8009999786,17040.870300006,5
7.27900000000077,76.1491623300009,45575.8860999807,17048.709590006,5
7.28000000000077,76.1503125600021,45550.699799983,17056.556460006,5
7.28100000000077,76.1530551300033,45528.5333999855,17064.388180006,5
7.28200000000077,76.1574081600046,45509.6520999882,17072.1763800059,5
7.28300000000077,76.1633711300058,45494.284899991,17079.9030400059,5
